stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
916,WatSLAM,Waterway Dr @ South Lake Blvd,Waterway Dr & S Lake Blvd,38.610542,-77.359186,,,,,,0
917,DumExeAM,Dumfries Rd @ Exeter Dr,,38.593177,-77.334544,,,,,,0
918,234Lot,Route 234 Commuter Lot,Dumfries Rd & Jefferson Davis Hwy,38.576812,-77.315842,,,,,,0
919,DumExePM,Dumfries Rd @ Exeter Dr,,38.593978,-77.334139,,,,,,0
920,DumStoPM,Dumfries Rd @ Stockbridge Dr,,38.597668,-77.335749,,,,,,0
921,MonLotPM,Montclair Commuter Lot,Dumfries Rd & Stockbridge Dr,38.599775,-77.337675,,,,,,0
922,WatSLPM,Waterway Dr @ South Lake Blvd,Waterway Dr & Southlake Blvd,38.610797,-77.358051,,,,,,0
923,WatWidPM,Waterway Dr @ Widewater Dr,,38.610565,-77.355424,,,,,,0
924,WatMtPM,Waterway Dr @ Montview Dr,,38.609535,-77.353182,,,,,,0
925,WatMonPM,Waterway Dr @ Moncure Dr,,38.608315,-77.350574,,,,,,0
926,WatMarAM,Waterway Dr @ Marlington Dr,,38.607725,-77.348621,,,,,,0
927,WatBraAM,Waterway Dr @ Brawner Dr,,38.605902,-77.346886,,,,,,0
928,WatAshPM,Waterway Dr @ Ashgrove Dr,,38.604838,-77.343952,,,,,,0
929,WatAleAM,Waterway Dr @ Alexander Pl,,38.603736,-77.338766,,,,,,0
930,WatNorPM,Waterway Dr @ Northgate Dr,,38.608402,-77.334981,,,,,,0
931,WatFalPM,Waterway Dr @ Fallstone Pl,WATERWAY DR & Fallstone Pl,38.611534,-77.337424,,,,,,0
932,WatGCPM,Waterway Dr @ Golf Club Dr,,38.61738,-77.341712,,,,,,0
933,WatSGPM,Waterway Dr @ Silvan Glen Dr,,38.619748,-77.343832,,,,,,0
934,WatLarPM,Waterway Dr @ Larkspur Ln,,38.621417,-77.346624,,,,,,0
935,WatTRPM,Waterway Dr @ Timber Ridge Dr,,38.622376,-77.348407,,,,,,0
936,WatHolPM,Waterway Dr @ Holleyside Ct,,38.623732,-77.348612,,,,,,0
937,WatSBPM,Waterway Dr @ Spring Branch Blvd,,38.625018,-77.347534,,,,,,0
1008,ClaRRAM,River Ridge Blvd @ Clancy Dr,,38.575035,-77.301877,,,,,,0
1009,RRWayAM,Wayside Dr @ River Ridge Blvd,,38.574215,-77.304,,,,,,0
1010,WayKirAM,Wayside Dr @ Kirby Dr,,38.575505,-77.305757,,,,,,0
1011,WayLarAM,Wayside Dr @ Larkin Dr,,38.576623,-77.308186,,,,,,0
1012,WayLCPM,Wayside Dr @ Locust Creek Dr,,38.576455,-77.308301,,,,,,0
1013,WayCosPM,Wayside Dr @ Cosgrove Way,,38.575348,-77.305822,,,,,,0
1014,WayRRPM,River Ridge Blvd @ Wayside Dr,,38.573725,-77.303367,,,,,,0
1108,123Lot,Route 123 and I-95  Commuter Lot,Annapolis Way & Gordon Blvd,38.670235,-77.251141,,,,,,0
1205,PorLot,Portsmouth Commuter Lot,Portsmouth Rd & Williamson Blvd,38.781345,-77.505483,,,,,,0
1207,WilEmeAM,Williamson Blvd @ Emerald Dr,,38.793083,-77.510161,,,,,,0
1208,WilStoAM,Williamson Blvd @ Stonehouse Dr,,38.7968,-77.513404,,,,,,0
1209,WilStoPM,Williamson Blvd @ Stonehouse Dr,,38.79657,-77.513292,,,,,,0
1210,WilLocPM,Williamson Blvd @ Emerald Dr,,38.793122,-77.510479,,,,,,0
1213,GraLeeAM,Grant Ave @ Lee Ave,,38.752036,-77.475288,,,,,,0
1214,GraLeePM,Grant Ave @ Lee Ave,,38.752405,-77.475551,,,,,,0
1215,GraSudAM,Grant Ave @ Sudley Rd,,38.76095,-77.477047,,,,,,0
1216,GraSudPM,Grant Ave @ Sudley Rd,,38.760982,-77.477317,,,,,,0
